product_id,week,sku_sold,week_start
198,2018-11-19/2018-11-25,2,2018-11-19
198,2018-11-26/2018-12-02,1,2018-11-26
198,2018-12-03/2018-12-09,4,2018-12-03
198,2018-12-10/2018-12-16,1,2018-12-10
198,2018-12-17/2018-12-23,2,2018-12-17
198,2018-12-31/2019-01-06,9,2018-12-31
198,2019-01-07/2019-01-13,3,2019-01-07
198,2019-01-14/2019-01-20,3,2019-01-14
198,2019-01-21/2019-01-27,2,2019-01-21
198,2019-02-04/2019-02-10,3,2019-02-04
198,2019-02-11/2019-02-17,5,2019-02-11
198,2019-02-18/2019-02-24,7,2019-02-18
198,2019-02-25/2019-03-03,2,2019-02-25
198,2019-03-04/2019-03-10,6,2019-03-04
198,2019-03-11/2019-03-17,4,2019-03-11
198,2019-03-18/2019-03-24,12,2019-03-18
198,2019-03-25/2019-03-31,15,2019-03-25
198,2019-04-01/2019-04-07,17,2019-04-01
198,2019-04-08/2019-04-14,6,2019-04-08
198,2019-04-15/2019-04-21,9,2019-04-15
198,2019-04-22/2019-04-28,15,2019-04-22
198,2019-04-29/2019-05-05,4,2019-04-29
198,2019-05-06/2019-05-12,3,2019-05-06
198,2019-05-13/2019-05-19,2,2019-05-13
198,2019-05-20/2019-05-26,6,2019-05-20
198,2019-05-27/2019-06-02,7,2019-05-27
198,2019-06-03/2019-06-09,17,2019-06-03
198,2019-06-10/2019-06-16,6,2019-06-10
198,2019-06-17/2019-06-23,4,2019-06-17
198,2019-06-24/2019-06-30,1,2019-06-24
198,2019-07-01/2019-07-07,3,2019-07-01
198,2019-07-15/2019-07-21,3,2019-07-15
198,2019-07-29/2019-08-04,5,2019-07-29
198,2019-09-09/2019-09-15,2,2019-09-09
198,2019-09-16/2019-09-22,1,2019-09-16
198,2019-09-23/2019-09-29,6,2019-09-23
198,2019-09-30/2019-10-06,2,2019-09-30
198,2019-10-14/2019-10-20,3,2019-10-14
198,2019-10-21/2019-10-27,3,2019-10-21
198,2019-10-28/2019-11-03,2,2019-10-28
198,2019-11-11/2019-11-17,7,2019-11-11
198,2019-11-18/2019-11-24,5,2019-11-18
198,2019-11-25/2019-12-01,3,2019-11-25
198,2019-12-02/2019-12-08,1,2019-12-02
198,2019-12-16/2019-12-22,1,2019-12-16
198,2019-12-30/2020-01-05,3,2019-12-30
198,2020-01-06/2020-01-12,4,2020-01-06
198,2020-01-13/2020-01-19,14,2020-01-13
198,2020-01-20/2020-01-26,2,2020-01-20
198,2020-01-27/2020-02-02,3,2020-01-27
198,2020-02-03/2020-02-09,1,2020-02-03
198,2020-02-10/2020-02-16,3,2020-02-10
198,2020-02-17/2020-02-23,1,2020-02-17
198,2020-02-24/2020-03-01,6,2020-02-24
198,2020-03-02/2020-03-08,3,2020-03-02
198,2020-03-09/2020-03-15,4,2020-03-09
198,2020-03-16/2020-03-22,6,2020-03-16
198,2020-03-23/2020-03-29,3,2020-03-23
198,2020-03-30/2020-04-05,9,2020-03-30
198,2020-04-06/2020-04-12,3,2020-04-06
198,2020-04-13/2020-04-19,16,2020-04-13
198,2020-04-20/2020-04-26,18,2020-04-20
198,2020-04-27/2020-05-03,22,2020-04-27
198,2020-05-04/2020-05-10,3,2020-05-04
198,2020-05-11/2020-05-17,6,2020-05-11
198,2020-05-25/2020-05-31,1,2020-05-25
198,2020-06-01/2020-06-07,31,2020-06-01
198,2020-06-08/2020-06-14,8,2020-06-08
198,2020-06-15/2020-06-21,19,2020-06-15
198,2020-06-22/2020-06-28,9,2020-06-22
198,2020-07-06/2020-07-12,4,2020-07-06
198,2020-07-20/2020-07-26,3,2020-07-20
198,2020-07-27/2020-08-02,1,2020-07-27
198,2020-08-03/2020-08-09,6,2020-08-03
198,2020-08-10/2020-08-16,3,2020-08-10
198,2020-08-24/2020-08-30,2,2020-08-24
198,2020-08-31/2020-09-06,3,2020-08-31
198,2020-09-07/2020-09-13,6,2020-09-07
198,2020-09-14/2020-09-20,3,2020-09-14
198,2020-09-21/2020-09-27,5,2020-09-21
198,2020-09-28/2020-10-04,3,2020-09-28
198,2020-10-05/2020-10-11,2,2020-10-05
198,2020-10-12/2020-10-18,6,2020-10-12
198,2020-10-19/2020-10-25,3,2020-10-19
198,2020-10-26/2020-11-01,3,2020-10-26
198,2020-11-02/2020-11-08,7,2020-11-02
198,2020-11-09/2020-11-15,10,2020-11-09
198,2020-11-16/2020-11-22,5,2020-11-16
198,2020-11-23/2020-11-29,12,2020-11-23
198,2020-12-07/2020-12-13,1,2020-12-07
198,2020-12-21/2020-12-27,1,2020-12-21
198,2020-12-28/2021-01-03,6,2020-12-28
198,2021-01-04/2021-01-10,7,2021-01-04
198,2021-01-11/2021-01-17,5,2021-01-11
198,2021-01-18/2021-01-24,4,2021-01-18
198,2021-01-25/2021-01-31,9,2021-01-25
198,2021-02-01/2021-02-07,1,2021-02-01
198,2021-02-15/2021-02-21,6,2021-02-15
198,2021-02-22/2021-02-28,28,2021-02-22
198,2021-03-01/2021-03-07,6,2021-03-01
198,2021-03-08/2021-03-14,31,2021-03-08
198,2021-03-15/2021-03-21,2,2021-03-15
198,2021-03-22/2021-03-28,12,2021-03-22
198,2021-03-29/2021-04-04,10,2021-03-29
198,2021-04-05/2021-04-11,11,2021-04-05
198,2021-04-12/2021-04-18,16,2021-04-12
198,2021-04-19/2021-04-25,22,2021-04-19
198,2021-04-26/2021-05-02,13,2021-04-26
198,2021-05-03/2021-05-09,8,2021-05-03
198,2021-05-10/2021-05-16,24,2021-05-10
198,2021-05-17/2021-05-23,5,2021-05-17
198,2021-05-24/2021-05-30,7,2021-05-24
198,2021-05-31/2021-06-06,4,2021-05-31
198,2021-06-07/2021-06-13,3,2021-06-07
198,2021-06-14/2021-06-20,6,2021-06-14
198,2021-06-21/2021-06-27,5,2021-06-21
198,2021-06-28/2021-07-04,2,2021-06-28
198,2021-07-05/2021-07-11,4,2021-07-05
198,2021-07-12/2021-07-18,1,2021-07-12
198,2021-07-19/2021-07-25,3,2021-07-19
198,2021-07-26/2021-08-01,5,2021-07-26
198,2021-08-09/2021-08-15,2,2021-08-09
198,2021-08-16/2021-08-22,3,2021-08-16
198,2021-08-30/2021-09-05,7,2021-08-30
198,2021-09-13/2021-09-19,2,2021-09-13
198,2021-09-27/2021-10-03,5,2021-09-27
198,2021-10-04/2021-10-10,3,2021-10-04
198,2021-10-11/2021-10-17,6,2021-10-11
198,2021-10-18/2021-10-24,16,2021-10-18
198,2021-10-25/2021-10-31,5,2021-10-25
198,2021-11-01/2021-11-07,7,2021-11-01
198,2021-11-08/2021-11-14,4,2021-11-08
198,2021-11-15/2021-11-21,4,2021-11-15
198,2021-11-29/2021-12-05,2,2021-11-29
198,2021-12-13/2021-12-19,1,2021-12-13
198,2021-12-20/2021-12-26,1,2021-12-20
199,2018-12-31/2019-01-06,67,2018-12-31
199,2019-01-07/2019-01-13,13,2019-01-07
199,2019-01-14/2019-01-20,7,2019-01-14
199,2019-06-03/2019-06-09,84,2019-06-03
199,2019-06-10/2019-06-16,46,2019-06-10
199,2020-01-06/2020-01-12,13,2020-01-06
199,2020-03-02/2020-03-08,13,2020-03-02
199,2020-06-08/2020-06-14,72,2020-06-08
199,2021-01-11/2021-01-17,28,2021-01-11
199,2021-01-18/2021-01-24,62,2021-01-18
199,2021-06-14/2021-06-20,85,2021-06-14
200,2021-06-14/2021-06-20,38,2021-06-14
201,2020-09-14/2020-09-20,43,2020-09-14
201,2021-07-26/2021-08-01,30,2021-07-26
202,2018-01-15/2018-01-21,45,2018-01-15
202,2018-01-22/2018-01-28,85,2018-01-22
202,2018-02-19/2018-02-25,84,2018-02-19
202,2018-02-26/2018-03-04,45,2018-02-26
202,2018-03-05/2018-03-11,15,2018-03-05
202,2018-05-14/2018-05-20,72,2018-05-14
202,2018-07-23/2018-07-29,75,2018-07-23
202,2018-07-30/2018-08-05,30,2018-07-30
202,2018-08-06/2018-08-12,0,2018-08-06
202,2018-11-05/2018-11-11,45,2018-11-05
202,2018-12-17/2018-12-23,82,2018-12-17
202,2019-02-11/2019-02-17,67,2019-02-11
202,2019-03-11/2019-03-17,80,2019-03-11
202,2019-03-18/2019-03-24,84,2019-03-18
202,2019-04-01/2019-04-07,82,2019-04-01
202,2019-07-22/2019-07-28,75,2019-07-22
202,2019-10-14/2019-10-20,36,2019-10-14
202,2020-02-17/2020-02-23,118,2020-02-17
202,2021-01-18/2021-01-24,45,2021-01-18
202,2021-01-25/2021-01-31,48,2021-01-25
202,2021-02-15/2021-02-21,15,2021-02-15
202,2021-02-22/2021-02-28,48,2021-02-22
202,2021-08-02/2021-08-08,60,2021-08-02
203,2019-04-15/2019-04-21,4,2019-04-15
203,2019-06-17/2019-06-23,1,2019-06-17
203,2019-07-29/2019-08-04,4,2019-07-29
203,2019-09-23/2019-09-29,4,2019-09-23
203,2019-10-28/2019-11-03,4,2019-10-28
203,2019-12-02/2019-12-08,181,2019-12-02
203,2019-12-30/2020-01-05,4,2019-12-30
203,2020-04-20/2020-04-26,4,2020-04-20
203,2020-05-11/2020-05-17,4,2020-05-11
203,2020-06-08/2020-06-14,4,2020-06-08
203,2020-07-27/2020-08-02,4,2020-07-27
203,2020-10-05/2020-10-11,143,2020-10-05
203,2020-11-23/2020-11-29,94,2020-11-23
203,2021-06-14/2021-06-20,18,2021-06-14
203,2021-09-13/2021-09-19,94,2021-09-13
204,2020-03-02/2020-03-08,48,2020-03-02
204,2020-05-11/2020-05-17,4,2020-05-11
204,2020-09-28/2020-10-04,80,2020-09-28
204,2020-11-23/2020-11-29,81,2020-11-23
204,2021-06-14/2021-06-20,16,2021-06-14
204,2021-09-13/2021-09-19,36,2021-09-13
204,2021-10-18/2021-10-24,80,2021-10-18
205,2021-08-16/2021-08-22,10,2021-08-16
205,2021-11-15/2021-11-21,42,2021-11-15
206,2020-03-16/2020-03-22,47,2020-03-16
206,2020-04-20/2020-04-26,55,2020-04-20
206,2020-05-18/2020-05-24,53,2020-05-18
206,2021-01-04/2021-01-10,27,2021-01-04
206,2021-02-15/2021-02-21,39,2021-02-15
207,2018-01-08/2018-01-14,23,2018-01-08
207,2018-03-26/2018-04-01,36,2018-03-26
207,2018-04-02/2018-04-08,58,2018-04-02
207,2018-05-28/2018-06-03,36,2018-05-28
207,2018-08-06/2018-08-12,3,2018-08-06
207,2018-10-08/2018-10-14,36,2018-10-08
207,2019-01-07/2019-01-13,67,2019-01-07
207,2019-02-04/2019-02-10,72,2019-02-04
207,2019-03-18/2019-03-24,101,2019-03-18
207,2019-03-25/2019-03-31,66,2019-03-25
207,2019-04-22/2019-04-28,18,2019-04-22
207,2019-07-01/2019-07-07,36,2019-07-01
207,2019-08-19/2019-08-25,147,2019-08-19
207,2019-09-16/2019-09-22,23,2019-09-16
207,2019-11-11/2019-11-17,73,2019-11-11
207,2020-03-23/2020-03-29,13,2020-03-23
207,2020-11-30/2020-12-06,7,2020-11-30
207,2021-05-24/2021-05-30,24,2021-05-24
207,2021-12-13/2021-12-19,23,2021-12-13
208,2019-05-27/2019-06-02,39,2019-05-27
208,2019-06-03/2019-06-09,83,2019-06-03
208,2019-06-10/2019-06-16,2,2019-06-10
208,2020-06-08/2020-06-14,129,2020-06-08
208,2021-06-07/2021-06-13,49,2021-06-07
208,2021-06-14/2021-06-20,75,2021-06-14
209,2021-01-11/2021-01-17,5,2021-01-11
209,2021-01-18/2021-01-24,24,2021-01-18
209,2021-09-27/2021-10-03,36,2021-09-27
210,2018-01-15/2018-01-21,30,2018-01-15
210,2018-05-28/2018-06-03,1,2018-05-28
210,2018-07-30/2018-08-05,9,2018-07-30
210,2018-12-24/2018-12-30,30,2018-12-24
210,2019-06-24/2019-06-30,3,2019-06-24
210,2019-08-19/2019-08-25,20,2019-08-19
210,2019-12-30/2020-01-05,34,2019-12-30
210,2021-01-04/2021-01-10,27,2021-01-04
211,2018-01-22/2018-01-28,36,2018-01-22
211,2018-03-05/2018-03-11,73,2018-03-05
211,2018-04-23/2018-04-29,36,2018-04-23
211,2018-07-30/2018-08-05,36,2018-07-30
211,2018-08-27/2018-09-02,72,2018-08-27
211,2018-11-12/2018-11-18,72,2018-11-12
211,2019-10-14/2019-10-20,35,2019-10-14
211,2020-01-13/2020-01-19,15,2020-01-13
211,2020-02-03/2020-02-09,36,2020-02-03
211,2020-11-02/2020-11-08,18,2020-11-02
211,2021-01-18/2021-01-24,18,2021-01-18
211,2021-02-08/2021-02-14,54,2021-02-08
211,2021-09-27/2021-10-03,45,2021-09-27
212,2020-08-31/2020-09-06,18,2020-08-31
212,2020-09-07/2020-09-13,55,2020-09-07
212,2020-09-14/2020-09-20,26,2020-09-14
212,2020-09-21/2020-09-27,96,2020-09-21
212,2020-09-28/2020-10-04,35,2020-09-28
212,2020-10-05/2020-10-11,26,2020-10-05
212,2020-10-12/2020-10-18,22,2020-10-12
212,2020-10-19/2020-10-25,64,2020-10-19
212,2020-10-26/2020-11-01,14,2020-10-26
212,2020-11-02/2020-11-08,18,2020-11-02
212,2020-11-09/2020-11-15,8,2020-11-09
212,2020-11-16/2020-11-22,18,2020-11-16
212,2020-11-23/2020-11-29,26,2020-11-23
212,2020-11-30/2020-12-06,18,2020-11-30
212,2020-12-07/2020-12-13,8,2020-12-07
212,2020-12-14/2020-12-20,18,2020-12-14
212,2020-12-21/2020-12-27,22,2020-12-21
212,2020-12-28/2021-01-03,27,2020-12-28
212,2021-01-04/2021-01-10,50,2021-01-04
212,2021-01-11/2021-01-17,36,2021-01-11
212,2021-01-18/2021-01-24,92,2021-01-18
212,2021-01-25/2021-01-31,13,2021-01-25
212,2021-02-01/2021-02-07,46,2021-02-01
212,2021-02-08/2021-02-14,17,2021-02-08
212,2021-02-15/2021-02-21,68,2021-02-15
212,2021-02-22/2021-02-28,124,2021-02-22
212,2021-03-01/2021-03-07,46,2021-03-01
212,2021-03-08/2021-03-14,102,2021-03-08
212,2021-03-15/2021-03-21,77,2021-03-15
212,2021-03-22/2021-03-28,119,2021-03-22
212,2021-03-29/2021-04-04,106,2021-03-29
212,2021-04-05/2021-04-11,92,2021-04-05
212,2021-04-12/2021-04-18,68,2021-04-12
212,2021-04-19/2021-04-25,171,2021-04-19
212,2021-04-26/2021-05-02,162,2021-04-26
212,2021-05-03/2021-05-09,60,2021-05-03
212,2021-05-10/2021-05-16,157,2021-05-10
212,2021-05-17/2021-05-23,46,2021-05-17
212,2021-05-24/2021-05-30,45,2021-05-24
212,2021-05-31/2021-06-06,49,2021-05-31
212,2021-06-07/2021-06-13,45,2021-06-07
212,2021-06-14/2021-06-20,74,2021-06-14
212,2021-06-21/2021-06-27,14,2021-06-21
212,2021-06-28/2021-07-04,88,2021-06-28
212,2021-07-05/2021-07-11,26,2021-07-05
212,2021-07-12/2021-07-18,22,2021-07-12
212,2021-07-19/2021-07-25,42,2021-07-19
212,2021-07-26/2021-08-01,13,2021-07-26
212,2021-08-02/2021-08-08,31,2021-08-02
212,2021-08-09/2021-08-15,13,2021-08-09
212,2021-08-16/2021-08-22,28,2021-08-16
212,2021-08-23/2021-08-29,23,2021-08-23
212,2021-08-30/2021-09-05,12,2021-08-30
212,2021-09-06/2021-09-12,9,2021-09-06
212,2021-09-13/2021-09-19,4,2021-09-13
212,2021-09-20/2021-09-26,41,2021-09-20
212,2021-09-27/2021-10-03,12,2021-09-27
212,2021-10-04/2021-10-10,31,2021-10-04
212,2021-10-11/2021-10-17,13,2021-10-11
212,2021-10-18/2021-10-24,9,2021-10-18
212,2021-10-25/2021-10-31,36,2021-10-25
212,2021-11-01/2021-11-07,4,2021-11-01
212,2021-11-08/2021-11-14,40,2021-11-08
212,2021-11-15/2021-11-21,8,2021-11-15
212,2021-11-22/2021-11-28,13,2021-11-22
212,2021-11-29/2021-12-05,4,2021-11-29
212,2021-12-06/2021-12-12,4,2021-12-06
212,2021-12-20/2021-12-26,18,2021-12-20
213,2019-04-15/2019-04-21,80,2019-04-15
213,2020-06-01/2020-06-07,80,2020-06-01
213,2021-05-24/2021-05-30,73,2021-05-24
214,2021-08-16/2021-08-22,37,2021-08-16
214,2021-11-08/2021-11-14,37,2021-11-08
215,2018-01-01/2018-01-07,86,2018-01-01
215,2018-01-08/2018-01-14,4,2018-01-08
215,2018-02-12/2018-02-18,2,2018-02-12
215,2018-03-19/2018-03-25,27,2018-03-19
215,2018-04-23/2018-04-29,37,2018-04-23
215,2018-11-12/2018-11-18,31,2018-11-12
215,2018-11-19/2018-11-25,66,2018-11-19
215,2018-12-24/2018-12-30,12,2018-12-24
215,2018-12-31/2019-01-06,29,2018-12-31
215,2019-01-07/2019-01-13,21,2019-01-07
215,2019-01-14/2019-01-20,23,2019-01-14
215,2019-02-04/2019-02-10,23,2019-02-04
215,2019-02-11/2019-02-17,23,2019-02-11
215,2019-05-06/2019-05-12,33,2019-05-06
215,2019-05-27/2019-06-02,14,2019-05-27
215,2019-06-24/2019-06-30,2,2019-06-24
215,2019-10-07/2019-10-13,18,2019-10-07
215,2019-11-18/2019-11-24,10,2019-11-18
215,2019-11-25/2019-12-01,18,2019-11-25
215,2019-12-09/2019-12-15,52,2019-12-09
215,2019-12-16/2019-12-22,25,2019-12-16
215,2019-12-23/2019-12-29,2,2019-12-23
215,2020-01-06/2020-01-12,37,2020-01-06
215,2020-02-10/2020-02-16,4,2020-02-10
215,2020-02-17/2020-02-23,24,2020-02-17
215,2020-02-24/2020-03-01,33,2020-02-24
215,2020-03-02/2020-03-08,2,2020-03-02
215,2020-04-20/2020-04-26,6,2020-04-20
215,2020-05-25/2020-05-31,27,2020-05-25
215,2020-06-15/2020-06-21,2,2020-06-15
215,2020-09-14/2020-09-20,4,2020-09-14
215,2020-11-30/2020-12-06,75,2020-11-30
215,2020-12-07/2020-12-13,4,2020-12-07
215,2020-12-14/2020-12-20,21,2020-12-14
215,2020-12-28/2021-01-03,39,2020-12-28
215,2021-01-11/2021-01-17,42,2021-01-11
215,2021-01-18/2021-01-24,6,2021-01-18
215,2021-02-08/2021-02-14,27,2021-02-08
215,2021-03-01/2021-03-07,10,2021-03-01
216,2017-12-25/2017-12-31,14,2017-12-25
216,2018-01-15/2018-01-21,6,2018-01-15
216,2018-01-22/2018-01-28,14,2018-01-22
216,2018-03-26/2018-04-01,6,2018-03-26
216,2018-08-20/2018-08-26,10,2018-08-20
216,2018-11-26/2018-12-02,9,2018-11-26
216,2018-12-24/2018-12-30,13,2018-12-24
216,2019-01-14/2019-01-20,18,2019-01-14
216,2019-03-11/2019-03-17,10,2019-03-11
216,2019-05-13/2019-05-19,13,2019-05-13
216,2019-06-24/2019-06-30,1,2019-06-24
216,2020-02-10/2020-02-16,5,2020-02-10
216,2020-02-24/2020-03-01,7,2020-02-24
216,2020-03-16/2020-03-22,9,2020-03-16
216,2020-06-01/2020-06-07,1,2020-06-01
216,2020-12-28/2021-01-03,22,2020-12-28
216,2021-03-15/2021-03-21,10,2021-03-15
216,2021-05-10/2021-05-16,1,2021-05-10
217,2019-10-14/2019-10-20,45,2019-10-14
217,2019-11-04/2019-11-10,45,2019-11-04
217,2020-01-06/2020-01-12,58,2020-01-06
217,2020-01-27/2020-02-02,47,2020-01-27
217,2020-10-12/2020-10-18,83,2020-10-12
217,2020-11-02/2020-11-08,52,2020-11-02
217,2020-11-16/2020-11-22,52,2020-11-16
217,2021-02-08/2021-02-14,44,2021-02-08
218,2018-01-22/2018-01-28,19,2018-01-22
218,2018-02-05/2018-02-11,19,2018-02-05
218,2018-02-12/2018-02-18,9,2018-02-12
218,2018-04-02/2018-04-08,13,2018-04-02
218,2018-04-30/2018-05-06,19,2018-04-30
218,2018-07-30/2018-08-05,35,2018-07-30
218,2018-08-20/2018-08-26,22,2018-08-20
218,2018-10-08/2018-10-14,5,2018-10-08
218,2018-11-19/2018-11-25,9,2018-11-19
218,2019-01-14/2019-01-20,26,2019-01-14
218,2019-03-25/2019-03-31,34,2019-03-25
218,2019-04-08/2019-04-14,19,2019-04-08
218,2019-04-29/2019-05-05,22,2019-04-29
218,2019-05-20/2019-05-26,28,2019-05-20
218,2019-07-22/2019-07-28,22,2019-07-22
218,2019-08-19/2019-08-25,22,2019-08-19
218,2019-10-07/2019-10-13,28,2019-10-07
218,2019-11-18/2019-11-24,19,2019-11-18
218,2020-01-27/2020-02-02,19,2020-01-27
218,2020-03-23/2020-03-29,13,2020-03-23
218,2020-04-20/2020-04-26,18,2020-04-20
218,2020-06-29/2020-07-05,13,2020-06-29
218,2020-07-06/2020-07-12,7,2020-07-06
218,2020-08-10/2020-08-16,22,2020-08-10
218,2020-08-17/2020-08-23,19,2020-08-17
218,2020-11-09/2020-11-15,22,2020-11-09
218,2020-12-28/2021-01-03,9,2020-12-28
218,2021-02-01/2021-02-07,20,2021-02-01
218,2021-05-03/2021-05-09,15,2021-05-03
218,2021-05-24/2021-05-30,19,2021-05-24
218,2021-05-31/2021-06-06,19,2021-05-31
218,2021-06-28/2021-07-04,7,2021-06-28
218,2021-08-02/2021-08-08,19,2021-08-02
218,2021-08-09/2021-08-15,32,2021-08-09
218,2021-10-18/2021-10-24,17,2021-10-18
218,2021-10-25/2021-10-31,32,2021-10-25
218,2021-11-29/2021-12-05,11,2021-11-29
219,2020-12-14/2020-12-20,19,2020-12-14
219,2021-12-06/2021-12-12,25,2021-12-06
220,2018-01-01/2018-01-07,18,2018-01-01
220,2018-01-22/2018-01-28,60,2018-01-22
220,2018-03-12/2018-03-18,36,2018-03-12
220,2018-04-16/2018-04-22,18,2018-04-16
220,2018-05-07/2018-05-13,18,2018-05-07
220,2018-09-24/2018-09-30,24,2018-09-24
220,2019-01-07/2019-01-13,54,2019-01-07
220,2019-01-21/2019-01-27,54,2019-01-21
220,2019-02-11/2019-02-17,18,2019-02-11
220,2019-03-04/2019-03-10,24,2019-03-04
220,2019-03-25/2019-03-31,24,2019-03-25
220,2019-04-29/2019-05-05,24,2019-04-29
220,2019-09-02/2019-09-08,18,2019-09-02
220,2020-01-13/2020-01-19,60,2020-01-13
220,2020-02-10/2020-02-16,48,2020-02-10
220,2020-02-24/2020-03-01,30,2020-02-24
220,2020-05-04/2020-05-10,24,2020-05-04
220,2020-06-01/2020-06-07,18,2020-06-01
220,2020-09-14/2020-09-20,30,2020-09-14
220,2020-11-16/2020-11-22,24,2020-11-16
220,2021-01-18/2021-01-24,48,2021-01-18
220,2021-02-01/2021-02-07,18,2021-02-01
220,2021-03-01/2021-03-07,18,2021-03-01
220,2021-03-15/2021-03-21,21,2021-03-15
220,2021-03-29/2021-04-04,24,2021-03-29
220,2021-05-03/2021-05-09,24,2021-05-03
220,2021-09-27/2021-10-03,42,2021-09-27
220,2021-12-06/2021-12-12,42,2021-12-06
221,2021-02-08/2021-02-14,75,2021-02-08
222,2018-01-01/2018-01-07,24,2018-01-01
222,2018-02-12/2018-02-18,80,2018-02-12
222,2018-02-19/2018-02-25,52,2018-02-19
222,2018-02-26/2018-03-04,52,2018-02-26
222,2018-03-05/2018-03-11,72,2018-03-05
222,2018-03-12/2018-03-18,24,2018-03-12
222,2018-04-02/2018-04-08,60,2018-04-02
222,2018-07-16/2018-07-22,24,2018-07-16
222,2018-09-24/2018-09-30,24,2018-09-24
222,2018-12-10/2018-12-16,32,2018-12-10
222,2019-01-07/2019-01-13,24,2019-01-07
222,2019-01-28/2019-02-03,31,2019-01-28
222,2019-02-11/2019-02-17,56,2019-02-11
222,2019-02-18/2019-02-24,32,2019-02-18
222,2019-03-04/2019-03-10,36,2019-03-04
222,2019-03-25/2019-03-31,32,2019-03-25
222,2019-04-29/2019-05-05,24,2019-04-29
222,2019-09-02/2019-09-08,24,2019-09-02
222,2019-10-07/2019-10-13,24,2019-10-07
222,2019-12-30/2020-01-05,32,2019-12-30
222,2020-01-06/2020-01-12,32,2020-01-06
222,2020-02-03/2020-02-09,56,2020-02-03
222,2020-02-10/2020-02-16,52,2020-02-10
222,2020-02-24/2020-03-01,48,2020-02-24
222,2020-03-30/2020-04-05,24,2020-03-30
222,2020-04-13/2020-04-19,40,2020-04-13
222,2020-05-04/2020-05-10,40,2020-05-04
222,2020-07-20/2020-07-26,38,2020-07-20
222,2020-10-26/2020-11-01,32,2020-10-26
222,2021-01-11/2021-01-17,24,2021-01-11
222,2021-02-01/2021-02-07,24,2021-02-01
222,2021-02-15/2021-02-21,64,2021-02-15
222,2021-03-01/2021-03-07,32,2021-03-01
222,2021-03-15/2021-03-21,40,2021-03-15
222,2021-05-03/2021-05-09,32,2021-05-03
222,2021-08-16/2021-08-22,32,2021-08-16
222,2021-10-25/2021-10-31,24,2021-10-25
223,2020-08-31/2020-09-06,21,2020-08-31
223,2020-09-07/2020-09-13,16,2020-09-07
223,2020-09-14/2020-09-20,8,2020-09-14
223,2020-09-21/2020-09-27,26,2020-09-21
223,2020-09-28/2020-10-04,4,2020-09-28
223,2020-10-05/2020-10-11,28,2020-10-05
223,2020-10-12/2020-10-18,20,2020-10-12
223,2020-10-19/2020-10-25,10,2020-10-19
223,2020-10-26/2020-11-01,41,2020-10-26
223,2020-11-02/2020-11-08,12,2020-11-02
223,2020-11-09/2020-11-15,14,2020-11-09
223,2020-11-16/2020-11-22,12,2020-11-16
223,2020-11-23/2020-11-29,14,2020-11-23
223,2020-11-30/2020-12-06,18,2020-11-30
223,2020-12-07/2020-12-13,4,2020-12-07
223,2020-12-21/2020-12-27,10,2020-12-21
223,2020-12-28/2021-01-03,28,2020-12-28
223,2021-01-04/2021-01-10,48,2021-01-04
223,2021-01-11/2021-01-17,24,2021-01-11
223,2021-01-18/2021-01-24,24,2021-01-18
223,2021-01-25/2021-01-31,65,2021-01-25
223,2021-02-01/2021-02-07,38,2021-02-01
223,2021-02-08/2021-02-14,14,2021-02-08
223,2021-02-15/2021-02-21,76,2021-02-15
223,2021-02-22/2021-02-28,33,2021-02-22
223,2021-03-01/2021-03-07,39,2021-03-01
223,2021-03-08/2021-03-14,78,2021-03-08
223,2021-03-15/2021-03-21,37,2021-03-15
223,2021-03-22/2021-03-28,63,2021-03-22
223,2021-03-29/2021-04-04,60,2021-03-29
223,2021-04-05/2021-04-11,47,2021-04-05
223,2021-04-12/2021-04-18,50,2021-04-12
223,2021-04-19/2021-04-25,74,2021-04-19
223,2021-04-26/2021-05-02,44,2021-04-26
223,2021-05-03/2021-05-09,46,2021-05-03
223,2021-05-10/2021-05-16,50,2021-05-10
223,2021-05-17/2021-05-23,38,2021-05-17
223,2021-05-24/2021-05-30,25,2021-05-24
223,2021-05-31/2021-06-06,10,2021-05-31
223,2021-06-07/2021-06-13,12,2021-06-07
223,2021-06-14/2021-06-20,14,2021-06-14
223,2021-06-21/2021-06-27,10,2021-06-21
223,2021-06-28/2021-07-04,24,2021-06-28
223,2021-07-19/2021-07-25,10,2021-07-19
223,2021-08-02/2021-08-08,6,2021-08-02
223,2021-08-09/2021-08-15,2,2021-08-09
223,2021-08-16/2021-08-22,12,2021-08-16
223,2021-08-23/2021-08-29,6,2021-08-23
223,2021-08-30/2021-09-05,10,2021-08-30
223,2021-09-06/2021-09-12,4,2021-09-06
223,2021-09-13/2021-09-19,2,2021-09-13
223,2021-09-20/2021-09-26,2,2021-09-20
223,2021-09-27/2021-10-03,14,2021-09-27
223,2021-10-04/2021-10-10,8,2021-10-04
223,2021-10-11/2021-10-17,18,2021-10-11
223,2021-10-18/2021-10-24,18,2021-10-18
223,2021-10-25/2021-10-31,14,2021-10-25
223,2021-11-01/2021-11-07,2,2021-11-01
223,2021-11-08/2021-11-14,8,2021-11-08
223,2021-11-15/2021-11-21,22,2021-11-15
223,2021-11-22/2021-11-28,20,2021-11-22
223,2021-11-29/2021-12-05,6,2021-11-29
223,2021-12-06/2021-12-12,27,2021-12-06
223,2021-12-13/2021-12-19,2,2021-12-13
223,2021-12-20/2021-12-26,4,2021-12-20
